date,wday,month,year,event_name_1,event_type_1,event_name_2,event_type_2,snap_CA,snap_TX,snap_WI
2014-10-09,6,10,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2014-10-10,7,10,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,0
2014-10-11,1,10,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,1
2014-10-12,2,10,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,1
2014-10-13,3,10,2014,ColumbusDay,National,0_NoEvent,0_NoEvent,0,1,0
2014-10-14,4,10,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,1
2014-10-15,5,10,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,1
2014-10-16,6,10,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-10-17,7,10,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-10-18,1,10,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-10-19,2,10,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-10-20,3,10,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-10-21,4,10,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-10-22,5,10,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-10-23,6,10,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-10-24,7,10,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-10-25,1,10,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-10-26,2,10,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-10-27,3,10,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-10-28,4,10,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-10-29,5,10,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-10-30,6,10,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-10-31,7,10,2014,Halloween,Cultural,0_NoEvent,0_NoEvent,0,0,0
2014-11-01,1,11,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,0
2014-11-02,2,11,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,1
2014-11-03,3,11,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2014-11-04,4,11,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,0
2014-11-05,5,11,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2014-11-06,6,11,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2014-11-07,7,11,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,0
2014-11-08,1,11,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,1
2014-11-09,2,11,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2014-11-10,3,11,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,0
2014-11-11,4,11,2014,VeteransDay,National,0_NoEvent,0_NoEvent,0,1,1
2014-11-12,5,11,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,1
2014-11-13,6,11,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,0
2014-11-14,7,11,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,1
2014-11-15,1,11,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,1
2014-11-16,2,11,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-11-17,3,11,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-11-18,4,11,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-11-19,5,11,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-11-20,6,11,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-11-21,7,11,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-11-22,1,11,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-11-23,2,11,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-11-24,3,11,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-11-25,4,11,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-11-26,5,11,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-11-27,6,11,2014,Thanksgiving,National,0_NoEvent,0_NoEvent,0,0,0
2014-11-28,7,11,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-11-29,1,11,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-11-30,2,11,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-12-01,3,12,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,0
2014-12-02,4,12,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,1
2014-12-03,5,12,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2014-12-04,6,12,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,0
2014-12-05,7,12,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2014-12-06,1,12,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2014-12-07,2,12,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,0
2014-12-08,3,12,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,1
2014-12-09,4,12,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2014-12-10,5,12,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,0
2014-12-11,6,12,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,1
2014-12-12,7,12,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,1
2014-12-13,1,12,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,0
2014-12-14,2,12,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,1
2014-12-15,3,12,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,1
2014-12-16,4,12,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-12-17,5,12,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-12-18,6,12,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-12-19,7,12,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-12-20,1,12,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-12-21,2,12,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-12-22,3,12,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-12-23,4,12,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-12-24,5,12,2014,Chanukah End,Religious,0_NoEvent,0_NoEvent,0,0,0
2014-12-25,6,12,2014,Christmas,National,0_NoEvent,0_NoEvent,0,0,0
2014-12-26,7,12,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-12-27,1,12,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-12-28,2,12,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-12-29,3,12,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-12-30,4,12,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-12-31,5,12,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2015-01-01,6,1,2015,NewYear,National,0_NoEvent,0_NoEvent,1,1,0
2015-01-02,7,1,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,1
2015-01-03,1,1,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2015-01-04,2,1,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,0
2015-01-05,3,1,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2015-01-06,4,1,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2015-01-07,5,1,2015,OrthodoxChristmas,Religious,0_NoEvent,0_NoEvent,1,1,0
2015-01-08,6,1,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,1
2015-01-09,7,1,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2015-01-10,1,1,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,0
2015-01-11,2,1,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,1
2015-01-12,3,1,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,1
2015-01-13,4,1,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,0
2015-01-14,5,1,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,1
2015-01-15,6,1,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,1
2015-01-16,7,1,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2015-01-17,1,1,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2015-01-18,2,1,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2015-01-19,3,1,2015,MartinLutherKingDay,National,0_NoEvent,0_NoEvent,0,0,0
2015-01-20,4,1,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2015-01-21,5,1,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2015-01-22,6,1,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2015-01-23,7,1,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2015-01-24,1,1,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2015-01-25,2,1,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2015-01-26,3,1,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2015-01-27,4,1,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2015-01-28,5,1,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2015-01-29,6,1,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2015-01-30,7,1,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2015-01-31,1,1,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2015-02-01,2,2,2015,SuperBowl,Sporting,0_NoEvent,0_NoEvent,1,1,0
2015-02-02,3,2,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,1
2015-02-03,4,2,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2015-02-04,5,2,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,0
2015-02-05,6,2,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2015-02-06,7,2,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2015-02-07,1,2,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,0
2015-02-08,2,2,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,1
2015-02-09,3,2,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2015-02-10,4,2,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,0
2015-02-11,5,2,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,1
2015-02-12,6,2,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,1
2015-02-13,7,2,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,0
2015-02-14,1,2,2015,ValentinesDay,Cultural,0_NoEvent,0_NoEvent,0,0,1
2015-02-15,2,2,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,1
2015-02-16,3,2,2015,PresidentsDay,National,0_NoEvent,0_NoEvent,0,0,0
2015-02-17,4,2,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2015-02-18,5,2,2015,LentStart,Religious,0_NoEvent,0_NoEvent,0,0,0
2015-02-19,6,2,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2015-02-20,7,2,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2015-02-21,1,2,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2015-02-22,2,2,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2015-02-23,3,2,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2015-02-24,4,2,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2015-02-25,5,2,2015,LentWeek2,Religious,0_NoEvent,0_NoEvent,0,0,0
2015-02-26,6,2,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2015-02-27,7,2,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2015-02-28,1,2,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2015-03-01,2,3,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,0
2015-03-02,3,3,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,1
2015-03-03,4,3,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2015-03-04,5,3,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,0
2015-03-05,6,3,2015,Purim End,Religious,0_NoEvent,0_NoEvent,1,1,1
2015-03-06,7,3,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2015-03-07,1,3,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,0
2015-03-08,2,3,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,1
2015-03-09,3,3,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2015-03-10,4,3,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,0
2015-03-11,5,3,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,1
2015-03-12,6,3,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,1
2015-03-13,7,3,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,0
2015-03-14,1,3,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,1
2015-03-15,2,3,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,1
2015-03-16,3,3,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2015-03-17,4,3,2015,StPatricksDay,Cultural,0_NoEvent,0_NoEvent,0,0,0
2015-03-18,5,3,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2015-03-19,6,3,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2015-03-20,7,3,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2015-03-21,1,3,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2015-03-22,2,3,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2015-03-23,3,3,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2015-03-24,4,3,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2015-03-25,5,3,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2015-03-26,6,3,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2015-03-27,7,3,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2015-03-28,1,3,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2015-03-29,2,3,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2015-03-30,3,3,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2015-03-31,4,3,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2015-04-01,5,4,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,0
2015-04-02,6,4,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,1
2015-04-03,7,4,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2015-04-04,1,4,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,0
2015-04-05,2,4,2015,Easter,Cultural,0_NoEvent,0_NoEvent,1,1,1
2015-04-06,3,4,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2015-04-07,4,4,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,0
2015-04-08,5,4,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,1
2015-04-09,6,4,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2015-04-10,7,4,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,0
2015-04-11,1,4,2015,Pesach End,Religious,0_NoEvent,0_NoEvent,0,1,1
2015-04-12,2,4,2015,OrthodoxEaster,Religious,0_NoEvent,0_NoEvent,0,1,1
2015-04-13,3,4,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,0
2015-04-14,4,4,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,1
2015-04-15,5,4,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,1
2015-04-16,6,4,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2015-04-17,7,4,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2015-04-18,1,4,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2015-04-19,2,4,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2015-04-20,3,4,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2015-04-21,4,4,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2015-04-22,5,4,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2015-04-23,6,4,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2015-04-24,7,4,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2015-04-25,1,4,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2015-04-26,2,4,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2015-04-27,3,4,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2015-04-28,4,4,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2015-04-29,5,4,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2015-04-30,6,4,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2015-05-01,7,5,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,0
2015-05-02,1,5,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,1
2015-05-03,2,5,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2015-05-04,3,5,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,0
2015-05-05,4,5,2015,Cinco De Mayo,Cultural,0_NoEvent,0_NoEvent,1,1,1
2015-05-06,5,5,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2015-05-07,6,5,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,0
2015-05-08,7,5,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,1
2015-05-09,1,5,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2015-05-10,2,5,2015,Mother's day,Cultural,0_NoEvent,0_NoEvent,1,0,0
2015-05-11,3,5,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,1
2015-05-12,4,5,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,1
2015-05-13,5,5,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,0
2015-05-14,6,5,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,1
2015-05-15,7,5,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,1
2015-05-16,1,5,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2015-05-17,2,5,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2015-05-18,3,5,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2015-05-19,4,5,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2015-05-20,5,5,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2015-05-21,6,5,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2015-05-22,7,5,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2015-05-23,1,5,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2015-05-24,2,5,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2015-05-25,3,5,2015,MemorialDay,National,0_NoEvent,0_NoEvent,0,0,0
2015-05-26,4,5,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2015-05-27,5,5,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2015-05-28,6,5,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2015-05-29,7,5,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2015-05-30,1,5,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2015-05-31,2,5,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2015-06-01,3,6,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,0
2015-06-02,4,6,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,1
2015-06-03,5,6,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2015-06-04,6,6,2015,NBAFinalsStart,Sporting,0_NoEvent,0_NoEvent,1,0,0
2015-06-05,7,6,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2015-06-06,1,6,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2015-06-07,2,6,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,0
2015-06-08,3,6,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,1
2015-06-09,4,6,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2015-06-10,5,6,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,0
2015-06-11,6,6,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,1
2015-06-12,7,6,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,1
2015-06-13,1,6,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,0
2015-06-14,2,6,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,1
2015-06-15,3,6,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,1
2015-06-16,4,6,2015,NBAFinalsEnd,Sporting,0_NoEvent,0_NoEvent,0,0,0
2015-06-17,5,6,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2015-06-18,6,6,2015,Ramadan starts,Religious,0_NoEvent,0_NoEvent,0,0,0
2015-06-19,7,6,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2015-06-20,1,6,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2015-06-21,2,6,2015,Father's day,Cultural,0_NoEvent,0_NoEvent,0,0,0
2015-06-22,3,6,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2015-06-23,4,6,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2015-06-24,5,6,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2015-06-25,6,6,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2015-06-26,7,6,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2015-06-27,1,6,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2015-06-28,2,6,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2015-06-29,3,6,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2015-06-30,4,6,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2015-07-01,5,7,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,0
2015-07-02,6,7,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,1
2015-07-03,7,7,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2015-07-04,1,7,2015,IndependenceDay,National,0_NoEvent,0_NoEvent,1,0,0
2015-07-05,2,7,2015,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
